#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,9,6,3,0,29:10,19,21
2,Bayern München,FCB,9,6,1,2,17:10,7,19
3,Bor. Mönchengladbach,BMG,9,5,2,2,20:12,8,17
4,Werder Bremen,SVW,9,5,2,2,17:14,3,17
5,RB Leipzig,RBL,9,4,4,1,16:9,7,16
6,Hertha BSC,BSC,9,4,4,1,15:10,5,16
7,Eintracht Frankfurt,SGE,9,4,2,3,20:13,7,14
8,1899 Hoffenheim,TSG,9,4,1,4,18:13,5,13
9,FC Augsburg,FCA,9,3,3,3,16:14,2,12
10,VfL Wolfsburg,WOB,9,3,3,3,14:14,0,12
11,SC Freiburg,SCF,9,3,3,3,13:15,-2,12
12,Bayer Leverkusen,B04,9,3,2,4,15:17,-2,11
13,1. FSV Mainz 05,M05,9,2,3,4,5:10,-5,9
14,1. FC Nürnberg,FCN,9,2,3,4,9:20,-11,9
15,FC Schalke 04,S04,9,2,1,6,5:11,-6,7
16,Hannover 96,H96,9,1,3,5,11:18,-7,6
17,Fortuna Düsseldorf,F95,9,1,2,6,6:21,-15,5
17,VfB Stuttgart,VFB,9,1,2,6,6:21,-15,5
