#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,16,12,3,1,42:17,25,39
2,Bor. Mönchengladbach,BMG,16,10,3,3,35:16,19,33
3,Bayern München,FCB,16,10,3,3,33:18,15,33
4,RB Leipzig,RBL,16,8,4,4,28:15,13,28
5,Eintracht Frankfurt,SGE,16,8,3,5,34:20,14,27
6,VfL Wolfsburg,WOB,16,7,4,5,24:20,4,25
7,1899 Hoffenheim,TSG,16,6,6,4,31:22,9,24
8,Hertha BSC,BSC,16,6,6,4,25:24,1,24
9,Werder Bremen,SVW,16,6,4,6,26:26,0,22
10,Bayer Leverkusen,B04,16,6,3,7,23:28,-5,21
11,1. FSV Mainz 05,M05,16,5,5,6,16:21,-5,20
12,SC Freiburg,SCF,16,4,6,6,20:25,-5,18
13,FC Augsburg,FCA,16,3,6,7,23:26,-3,15
14,FC Schalke 04,S04,16,4,3,9,17:23,-6,15
15,Fortuna Düsseldorf,F95,16,4,3,9,18:33,-15,15
16,VfB Stuttgart,VFB,16,4,2,10,11:32,-21,14
17,Hannover 96,H96,16,2,5,9,17:34,-17,11
18,1. FC Nürnberg,FCN,16,2,5,9,14:37,-23,11
