#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,29,21,4,4,78:29,49,67
2,Borussia Dortmund,BVB,29,20,6,3,68:36,32,66
3,RB Leipzig,RBL,29,17,7,5,55:22,33,58
4,Eintracht Frankfurt,SGE,29,15,7,7,57:34,23,52
5,Bor. Mönchengladbach,BMG,29,15,6,8,48:35,13,51
6,1899 Hoffenheim,TSG,29,12,11,6,60:39,21,47
7,Werder Bremen,SVW,29,12,10,7,52:41,11,46
8,Bayer Leverkusen,B04,29,14,3,12,51:48,3,45
9,VfL Wolfsburg,WOB,29,13,6,10,47:44,3,45
10,Fortuna Düsseldorf,F95,29,11,4,14,39:56,-17,37
11,Hertha BSC,BSC,29,9,8,12,41:48,-7,35
12,1. FSV Mainz 05,M05,29,9,6,14,34:50,-16,33
13,SC Freiburg,SCF,29,7,11,11,39:50,-11,32
14,FC Augsburg,FCA,29,7,7,15,40:55,-15,28
15,FC Schalke 04,S04,29,7,6,16,30:47,-17,27
16,VfB Stuttgart,VFB,29,5,6,18,27:61,-34,21
17,1. FC Nürnberg,FCN,29,3,9,17,24:54,-30,18
18,Hannover 96,H96,29,3,5,21,25:66,-41,14
