#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,27,19,6,2,66:30,36,63
2,Bayern München,FCB,27,19,4,4,69:28,41,61
3,RB Leipzig,RBL,27,15,7,5,49:20,29,52
4,Eintracht Frankfurt,SGE,27,14,7,6,54:30,24,49
5,Bor. Mönchengladbach,BMG,27,14,5,8,46:34,12,47
6,Werder Bremen,SVW,27,11,9,7,49:39,10,42
7,Bayer Leverkusen,B04,27,13,3,11,48:44,4,42
8,VfL Wolfsburg,WOB,27,12,6,9,44:41,3,42
9,1899 Hoffenheim,TSG,27,10,11,6,54:39,15,41
10,Hertha BSC,BSC,27,9,8,10,40:44,-4,35
11,Fortuna Düsseldorf,F95,27,10,4,13,36:51,-15,34
12,SC Freiburg,SCF,27,7,11,9,38:43,-5,32
13,1. FSV Mainz 05,M05,27,8,6,13,28:48,-20,30
14,FC Schalke 04,S04,27,7,5,15,28:44,-16,26
15,FC Augsburg,FCA,27,6,7,14,37:50,-13,25
16,VfB Stuttgart,VFB,27,5,5,17,26:59,-33,20
17,1. FC Nürnberg,FCN,27,3,7,17,22:52,-30,16
18,Hannover 96,H96,27,3,5,19,24:62,-38,14
