#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,1,0,12:3,9,13
2,Borussia Dortmund,BVB,5,3,2,0,15:3,12,11
3,Werder Bremen,SVW,5,3,2,0,10:6,4,11
4,Bor. Mönchengladbach,BMG,5,3,1,1,10:7,3,10
4,Hertha BSC,BSC,5,3,1,1,10:7,3,10
6,VfL Wolfsburg,WOB,5,2,2,1,8:7,1,8
7,1. FSV Mainz 05,M05,5,2,2,1,4:3,1,8
8,RB Leipzig,RBL,5,2,2,1,8:8,0,8
9,1899 Hoffenheim,TSG,5,2,1,2,9:8,1,7
10,SC Freiburg,SCF,5,2,1,2,8:9,-1,7
11,Bayer Leverkusen,B04,5,2,0,3,5:9,-4,6
12,FC Augsburg,FCA,5,1,2,2,7:8,-1,5
13,Fortuna Düsseldorf,F95,5,1,2,2,5:6,-1,5
14,1. FC Nürnberg,FCN,5,1,2,2,4:10,-6,5
15,Eintracht Frankfurt,SGE,5,1,1,3,6:9,-3,4
16,Hannover 96,H96,5,0,2,3,4:9,-5,2
17,VfB Stuttgart,VFB,5,0,2,3,3:9,-6,2
18,FC Schalke 04,S04,5,0,0,5,2:9,-7,0
