#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,24,16,6,2,58:27,31,54
2,Bayern München,FCB,24,17,3,4,56:27,29,54
3,RB Leipzig,RBL,24,13,6,5,43:20,23,45
4,Bor. Mönchengladbach,BMG,24,13,4,7,43:30,13,43
5,Eintracht Frankfurt,SGE,24,11,7,6,47:30,17,40
6,Bayer Leverkusen,B04,24,12,3,9,43:35,8,39
7,VfL Wolfsburg,WOB,24,11,6,7,39:31,8,39
8,Hertha BSC,BSC,24,9,8,7,37:34,3,35
9,1899 Hoffenheim,TSG,24,8,10,6,47:36,11,34
10,Werder Bremen,SVW,24,8,9,7,39:35,4,33
11,Fortuna Düsseldorf,F95,24,9,4,11,31:42,-11,31
12,1. FSV Mainz 05,M05,24,8,6,10,27:38,-11,30
13,SC Freiburg,SCF,24,6,9,9,34:40,-6,27
14,FC Schalke 04,S04,24,6,5,13,25:39,-14,23
15,FC Augsburg,FCA,24,5,6,13,34:46,-12,21
16,VfB Stuttgart,VFB,24,5,4,15,24:52,-28,19
17,Hannover 96,H96,24,3,5,16,21:55,-34,14
18,1. FC Nürnberg,FCN,24,2,7,15,18:49,-31,13
