#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,1,0,21:9,12,16
2,VfL Wolfsburg,WOB,6,5,0,1,9:4,5,15
3,Hamburger SV,HSV,6,5,0,1,9:6,3,15
4,TSV 1860 München,M60,6,4,1,1,12:5,7,13
5,Werder Bremen,SVW,6,4,1,1,12:8,4,13
6,VfB Stuttgart,VFB,6,3,3,0,12:5,7,12
7,Arminia Bielefeld,DSC,6,4,0,2,8:4,4,12
8,Bor. Mönchengladbach,BMG,6,3,2,1,10:2,8,11
9,Hertha BSC,BSC,6,3,2,1,10:6,4,11
10,FC Schalke 04,S04,6,3,2,1,7:3,4,11
11,VfL Bochum,BOC,6,3,1,2,13:7,6,10
12,Borussia Dortmund,BVB,6,2,4,0,8:5,3,10
13,1. FC Nürnberg,FCN,6,3,0,3,9:9,0,9
14,Bayer Leverkusen,B04,6,2,1,3,7:10,-3,7
15,1. FC Kaiserslautern,FCK,6,1,2,3,6:7,-1,5
16,Hannover 96,H96,6,1,2,3,11:16,-5,5
17,FC Hansa Rostock,ROS,6,1,1,4,6:9,-3,4
18,Energie Cottbus,FCE,6,0,1,5,1:10,-9,1
