#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,8,3,0,28:10,18,27
2,Werder Bremen,SVW,11,7,2,2,25:16,9,23
3,VfB Stuttgart,VFB,10,6,3,1,19:9,10,21
4,VfL Wolfsburg,WOB,10,7,0,3,15:8,7,21
5,Hamburger SV,HSV,9,6,2,1,12:8,4,20
6,Borussia Dortmund,BVB,9,5,4,0,14:6,8,19
7,Bor. Mönchengladbach,BMG,9,5,3,1,15:4,11,18
8,Hertha BSC,BSC,10,5,3,2,18:12,6,18
9,Arminia Bielefeld,DSC,9,5,2,2,13:6,7,17
10,VfL Bochum,BOC,11,5,2,4,18:15,3,17
11,FC Schalke 04,S04,9,3,5,1,12:8,4,14
12,TSV 1860 München,M60,9,4,2,3,14:11,3,14
13,1. FC Kaiserslautern,FCK,11,4,2,5,13:12,1,14
14,1. FC Nürnberg,FCN,10,3,1,6,13:17,-4,10
15,FC Hansa Rostock,ROS,11,2,4,5,11:15,-4,10
16,Hannover 96,H96,11,2,4,5,17:23,-6,10
17,Bayer Leverkusen,B04,10,2,2,6,11:20,-9,8
18,Energie Cottbus,FCE,10,2,1,7,8:20,-12,7
