#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,7,1,0,24:9,15,22
2,Werder Bremen,SVW,8,6,1,1,20:12,8,19
3,VfL Wolfsburg,WOB,7,6,0,1,11:4,7,18
4,Hamburger SV,HSV,7,5,1,1,10:7,3,16
5,VfB Stuttgart,VFB,7,4,3,0,15:5,10,15
6,TSV 1860 München,M60,7,4,2,1,14:7,7,14
7,Arminia Bielefeld,DSC,7,4,1,2,10:6,4,13
8,Borussia Dortmund,BVB,7,3,4,0,9:5,4,13
9,Bor. Mönchengladbach,BMG,7,3,3,1,12:4,8,12
10,FC Schalke 04,S04,7,3,3,1,9:5,4,12
11,Hertha BSC,BSC,7,3,2,2,10:7,3,11
12,VfL Bochum,BOC,8,3,1,4,13:12,1,10
13,1. FC Nürnberg,FCN,8,3,0,5,11:14,-3,9
14,FC Hansa Rostock,ROS,8,2,2,4,10:11,-1,8
15,1. FC Kaiserslautern,FCK,8,2,2,4,8:9,-1,8
16,Bayer Leverkusen,B04,8,2,2,4,11:15,-4,8
17,Hannover 96,H96,8,1,2,5,11:19,-8,5
18,Energie Cottbus,FCE,8,1,1,6,6:15,-9,4
