#{"t_start": 1706280111.5006258, "env_id": "CurvyRaceEnv-v0"}
r,l,t
-102.35832,100,0.058842
-79.218862,100,0.080784
9.427173,100,0.115691
14.721839,100,5.40623
5.441905,100,9.837166
46.160201,100,14.270978
-49.103795,100,18.715889
-11.061692,100,23.159463
-93.338505,100,27.750363
47.683439,100,32.291114
