#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,8,7,0,1,22:6,16,21
2,VfL Wolfsburg,WOB,9,7,0,2,24:9,15,21
3,Bayern München,FCB,9,6,2,1,19:8,11,20
4,Bayer Leverkusen,B04,8,6,1,1,20:11,9,19
5,FC Schalke 04,S04,9,6,1,2,17:15,2,19
6,Hannover 96,H96,9,5,2,2,14:5,9,17
7,1. FSV Mainz 05,M05,8,5,2,1,12:6,6,17
8,1. FC Kaiserslautern,FCK,9,5,1,3,13:10,3,16
9,Werder Bremen,SVW,9,4,3,2,16:9,7,15
10,Bor. Mönchengladbach,BMG,9,4,2,3,15:13,2,14
11,Hamburger SV,HSV,8,4,0,4,14:13,1,12
12,Arminia Bielefeld,DSC,8,3,3,2,7:7,0,12
13,Hertha BSC,BSC,8,2,5,1,14:7,7,11
14,1. FC Nürnberg,FCN,8,2,4,2,12:8,4,10
15,Borussia Dortmund,BVB,8,2,3,3,9:10,-1,9
16,VfL Bochum,BOC,9,2,3,4,14:16,-2,9
17,SC Freiburg,SCF,8,1,3,4,8:16,-8,6
18,FC Hansa Rostock,ROS,9,0,1,8,5:25,-20,1
