#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,12,2,1,35:10,25,38
2,VfB Stuttgart,VFB,14,11,1,2,32:12,20,34
3,FC Schalke 04,S04,14,11,1,2,28:17,11,34
4,Bayer Leverkusen,B04,14,9,3,2,32:16,16,30
5,VfL Wolfsburg,WOB,14,9,0,5,32:17,15,27
6,1. FC Kaiserslautern,FCK,14,8,2,4,18:13,5,26
7,Hertha BSC,BSC,14,6,7,1,27:11,16,25
8,Werder Bremen,SVW,14,7,4,3,26:13,13,25
9,1. FSV Mainz 05,M05,14,7,3,4,21:15,6,24
10,Hamburger SV,HSV,14,8,0,6,24:21,3,24
11,Bor. Mönchengladbach,BMG,14,7,3,4,23:20,3,24
12,Arminia Bielefeld,DSC,14,6,3,5,17:16,1,21
13,VfL Bochum,BOC,15,5,5,5,26:23,3,20
14,Hannover 96,H96,14,6,2,6,18:17,1,20
15,Borussia Dortmund,BVB,13,5,4,4,16:14,2,19
16,1. FC Nürnberg,FCN,14,3,5,6,22:22,0,14
17,SC Freiburg,SCF,13,2,5,6,12:21,-9,11
18,FC Hansa Rostock,ROS,14,2,4,8,12:28,-16,10
