#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,14,2,1,44:14,30,44
2,Bayer Leverkusen,B04,17,12,3,2,42:18,24,39
3,VfB Stuttgart,VFB,17,12,2,3,34:15,19,38
4,FC Schalke 04,S04,17,11,2,4,33:24,9,35
5,Hertha BSC,BSC,17,8,8,1,34:13,21,32
6,Werder Bremen,SVW,17,9,4,4,33:15,18,31
7,VfL Wolfsburg,WOB,17,10,1,6,35:20,15,31
8,1. FSV Mainz 05,M05,17,9,3,5,28:21,7,30
9,Borussia Dortmund,BVB,17,8,5,4,24:18,6,29
10,Bor. Mönchengladbach,BMG,17,8,5,4,26:21,5,29
11,Hamburger SV,HSV,17,9,1,7,27:22,5,28
12,Hannover 96,H96,17,8,2,7,21:19,2,26
13,1. FC Kaiserslautern,FCK,17,8,2,7,20:21,-1,26
14,Arminia Bielefeld,DSC,17,7,3,7,21:21,0,24
15,VfL Bochum,BOC,17,6,5,6,30:29,1,23
16,1. FC Nürnberg,FCN,17,4,6,7,25:25,0,18
17,FC Hansa Rostock,ROS,17,4,5,8,17:31,-14,17
18,SC Freiburg,SCF,17,2,6,9,18:31,-13,12
