#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,13,2,1,38:11,27,41
2,VfB Stuttgart,VFB,15,11,2,2,32:12,20,35
3,FC Schalke 04,S04,15,11,1,3,29:19,10,34
4,Bayer Leverkusen,B04,15,10,3,2,34:17,17,33
5,Hertha BSC,BSC,15,7,7,1,31:12,19,28
6,VfL Wolfsburg,WOB,15,9,0,6,32:18,14,27
7,1. FSV Mainz 05,M05,15,8,3,4,23:15,8,27
8,Hamburger SV,HSV,15,9,0,6,27:21,6,27
9,1. FC Kaiserslautern,FCK,15,8,2,5,19:15,4,26
10,Werder Bremen,SVW,15,7,4,4,26:14,12,25
11,Bor. Mönchengladbach,BMG,15,7,4,4,24:21,3,25
12,Arminia Bielefeld,DSC,15,7,3,5,20:17,3,24
13,Borussia Dortmund,BVB,15,6,5,4,21:17,4,23
14,VfL Bochum,BOC,15,5,5,5,26:23,3,20
15,Hannover 96,H96,15,6,2,7,18:18,0,20
16,1. FC Nürnberg,FCN,15,3,6,6,22:22,0,15
17,FC Hansa Rostock,ROS,15,3,4,8,14:29,-15,13
18,SC Freiburg,SCF,14,2,5,7,13:24,-11,11
