#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,8,2,1,24:8,16,26
2,VfB Stuttgart,VFB,10,7,1,2,25:11,14,22
3,Bayer Leverkusen,B04,9,7,1,1,24:11,13,22
4,FC Schalke 04,S04,10,7,1,2,19:16,3,22
5,VfL Wolfsburg,WOB,11,7,0,4,27:14,13,21
6,Bor. Mönchengladbach,BMG,11,6,2,3,19:15,4,20
7,1. FC Kaiserslautern,FCK,10,6,1,3,15:10,5,19
8,Werder Bremen,SVW,10,5,3,2,19:11,8,18
9,Hannover 96,H96,11,5,2,4,15:11,4,17
10,1. FSV Mainz 05,M05,10,5,2,3,14:12,2,17
11,Hamburger SV,HSV,9,5,0,4,16:14,2,15
12,Hertha BSC,BSC,9,2,6,1,14:7,7,12
13,Arminia Bielefeld,DSC,9,3,3,3,7:8,-1,12
14,VfL Bochum,BOC,11,2,5,4,17:19,-2,11
15,1. FC Nürnberg,FCN,10,2,4,4,14:14,0,10
16,Borussia Dortmund,BVB,9,2,4,3,10:11,-1,10
17,SC Freiburg,SCF,9,2,3,4,9:16,-7,9
18,FC Hansa Rostock,ROS,11,0,3,8,7:27,-20,3
