#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,4,4,0,0,11:2,9,12
2,Bayer Leverkusen,B04,4,3,1,0,11:4,7,10
3,1. FSV Mainz 05,M05,4,3,1,0,7:3,4,10
4,VfL Wolfsburg,WOB,4,3,0,1,7:3,4,9
5,FC Schalke 04,S04,4,3,0,1,8:7,1,9
6,Bor. Mönchengladbach,BMG,4,2,1,1,9:6,3,7
7,Hannover 96,H96,4,2,1,1,6:3,3,7
8,Bayern München,FCB,4,2,1,1,5:3,2,7
9,Hertha BSC,BSC,4,1,3,0,6:4,2,6
9,Werder Bremen,SVW,4,2,0,2,6:4,2,6
11,Hamburger SV,HSV,4,2,0,2,6:8,-2,6
12,1. FC Nürnberg,FCN,4,1,2,1,5:3,2,5
13,Borussia Dortmund,BVB,4,0,3,1,6:7,-1,3
14,SC Freiburg,SCF,4,0,3,1,3:4,-1,3
15,1. FC Kaiserslautern,FCK,4,1,0,3,5:9,-4,3
16,Arminia Bielefeld,DSC,4,0,2,2,2:5,-3,2
17,VfL Bochum,BOC,4,0,2,2,5:9,-4,2
18,FC Hansa Rostock,ROS,4,0,0,4,4:12,-8,0
