#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,3,2,1,0,8:4,4,7
2,VfB Stuttgart,VFB,2,2,0,0,6:2,4,6
3,Werder Bremen,SVW,3,2,0,1,5:2,3,6
4,1. FSV Mainz 05,M05,2,2,0,0,4:1,3,6
5,FC Schalke 04,S04,3,2,0,1,5:5,0,6
6,Bayern München,FCB,2,1,1,0,2:1,1,4
7,VfL Wolfsburg,WOB,2,1,0,1,3:1,2,3
8,Bor. Mönchengladbach,BMG,2,1,0,1,5:4,1,3
9,Hertha BSC,BSC,3,0,3,0,3:3,0,3
10,SC Freiburg,SCF,3,0,3,0,2:2,0,3
11,Hamburger SV,HSV,2,1,0,1,4:5,-1,3
12,1. FC Kaiserslautern,FCK,3,1,0,2,5:7,-2,3
13,VfL Bochum,BOC,2,0,2,0,4:4,0,2
14,1. FC Nürnberg,FCN,2,0,2,0,1:1,0,2
15,Borussia Dortmund,BVB,3,0,2,1,4:5,-1,2
16,Arminia Bielefeld,DSC,3,0,2,1,2:3,-1,2
17,Hannover 96,H96,2,0,1,1,2:3,-1,1
18,FC Hansa Rostock,ROS,3,0,0,3,3:9,-6,0
