#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,4,3,1,0,11:4,7,10
2,VfB Stuttgart,VFB,3,3,0,0,9:2,7,9
3,VfL Wolfsburg,WOB,4,3,0,1,7:3,4,9
4,FC Schalke 04,S04,4,3,0,1,8:7,1,9
5,1. FSV Mainz 05,M05,3,2,1,0,5:2,3,7
5,Bayern München,FCB,3,2,1,0,5:2,3,7
7,Werder Bremen,SVW,4,2,0,2,6:4,2,6
8,Hamburger SV,HSV,3,2,0,1,6:6,0,6
9,Bor. Mönchengladbach,BMG,3,1,1,1,7:6,1,4
10,Hannover 96,H96,3,1,1,1,3:3,0,4
11,Hertha BSC,BSC,3,0,3,0,3:3,0,3
12,Borussia Dortmund,BVB,4,0,3,1,6:7,-1,3
13,SC Freiburg,SCF,4,0,3,1,3:4,-1,3
14,1. FC Kaiserslautern,FCK,4,1,0,3,5:9,-4,3
15,1. FC Nürnberg,FCN,3,0,2,1,2:3,-1,2
16,VfL Bochum,BOC,3,0,2,1,5:8,-3,2
17,Arminia Bielefeld,DSC,4,0,2,2,2:5,-3,2
18,FC Hansa Rostock,ROS,4,0,0,4,4:12,-8,0
