#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,6,5,0,1,14:6,8,15
2,FC Schalke 04,S04,6,5,0,1,13:10,3,15
3,Bayer Leverkusen,B04,5,4,1,0,14:6,8,13
4,Hannover 96,H96,6,4,1,1,12:4,8,13
5,1. FSV Mainz 05,M05,5,4,1,0,10:4,6,13
6,VfB Stuttgart,VFB,5,4,0,1,12:4,8,12
7,Werder Bremen,SVW,6,3,1,2,11:6,5,10
8,Bayern München,FCB,5,3,1,1,7:3,4,10
9,Bor. Mönchengladbach,BMG,6,3,1,2,11:8,3,10
10,Hamburger SV,HSV,5,3,0,2,10:8,2,9
11,1. FC Kaiserslautern,FCK,6,2,1,3,7:10,-3,7
12,Hertha BSC,BSC,5,1,3,1,6:5,1,6
13,SC Freiburg,SCF,6,1,3,2,6:7,-1,6
14,Borussia Dortmund,BVB,6,1,3,2,7:9,-2,6
15,1. FC Nürnberg,FCN,5,1,2,2,5:5,0,5
16,VfL Bochum,BOC,5,1,2,2,8:9,-1,5
17,Arminia Bielefeld,DSC,5,1,2,2,3:5,-2,5
18,FC Hansa Rostock,ROS,6,0,0,6,4:16,-12,0
