#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,11,2,1,33:9,24,35
2,VfB Stuttgart,VFB,13,10,1,2,29:12,17,31
3,FC Schalke 04,S04,13,10,1,2,24:16,8,31
4,Bayer Leverkusen,B04,13,9,3,1,32:15,17,30
5,VfL Wolfsburg,WOB,13,9,0,4,32:14,18,27
6,1. FC Kaiserslautern,FCK,13,8,2,3,18:11,7,26
7,Werder Bremen,SVW,13,7,4,2,25:11,14,25
8,1. FSV Mainz 05,M05,13,7,3,3,21:13,8,24
9,Hamburger SV,HSV,13,8,0,5,23:19,4,24
10,Bor. Mönchengladbach,BMG,13,7,2,4,21:18,3,23
11,Hertha BSC,BSC,13,5,7,1,24:10,14,22
12,Hannover 96,H96,14,6,2,6,18:17,1,20
13,Arminia Bielefeld,DSC,12,5,3,4,16:14,2,18
14,VfL Bochum,BOC,14,4,5,5,25:23,2,17
15,Borussia Dortmund,BVB,12,4,4,4,14:13,1,16
16,1. FC Nürnberg,FCN,13,2,5,6,19:22,-3,11
17,SC Freiburg,SCF,12,2,4,6,11:20,-9,10
18,FC Hansa Rostock,ROS,13,1,4,8,10:28,-18,7
