#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,8,1,2,19:8,11,25
2,Eintracht Frankfurt,SGE,11,6,3,2,14:11,3,21
3,Borussia Dortmund,BVB,11,5,4,2,20:13,7,19
4,Bayer Leverkusen,B04,11,4,4,3,21:16,5,16
5,FC Schalke 04,S04,10,4,3,3,15:14,1,15
6,RB Leipzig,RBL,11,4,2,5,12:17,-5,14
7,FC Augsburg,FCA,10,3,3,4,13:14,-1,12
8,Hertha BSC,BSC,10,2,5,3,11:12,-1,11
9,VfL Wolfsburg,WOB,10,2,5,3,8:9,-1,11
10,Bor. Mönchengladbach,BMG,10,3,2,5,15:21,-6,11
11,Werder Bremen,SVW,11,2,4,5,9:14,-5,10
12,1899 Hoffenheim,TSG,11,2,4,5,16:22,-6,10
13,Hannover 96,H96,11,2,4,5,11:19,-8,10
14,SC Freiburg,SCF,10,1,4,5,12:28,-16,7
15,Hamburger SV,HSV,10,1,2,7,8:18,-10,5
16,1. FC Köln,KOE,10,1,2,7,6:17,-11,5
17,1. FSV Mainz 05,M05,10,0,4,6,9:20,-11,4
18,VfB Stuttgart,VFB,11,0,2,9,7:20,-13,2
