#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,10,1,3,26:11,15,31
2,FC Schalke 04,S04,14,7,3,4,20:16,4,24
3,Borussia Dortmund,BVB,14,6,5,3,22:20,2,23
4,Bayer Leverkusen,B04,14,6,4,4,25:20,5,22
5,Eintracht Frankfurt,SGE,14,6,3,5,17:17,0,21
6,Hertha BSC,BSC,14,4,6,4,15:14,1,18
7,RB Leipzig,RBL,14,5,3,6,16:21,-5,18
8,FC Augsburg,FCA,14,4,5,5,17:18,-1,17
9,Bor. Mönchengladbach,BMG,14,4,3,7,16:24,-8,15
10,Werder Bremen,SVW,14,3,5,6,14:18,-4,14
11,1899 Hoffenheim,TSG,14,3,5,6,22:27,-5,14
12,VfL Wolfsburg,WOB,14,2,7,5,10:16,-6,13
13,VfB Stuttgart,VFB,14,3,2,9,13:23,-10,11
14,Hannover 96,H96,14,2,5,7,12:22,-10,11
15,SC Freiburg,SCF,14,1,6,7,14:33,-19,9
16,1. FSV Mainz 05,M05,14,1,5,8,13:27,-14,8
17,1. FC Köln,KOE,14,2,2,10,11:31,-20,8
18,Hamburger SV,HSV,14,1,3,10,9:28,-19,6
