#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,1,3,30:12,18,34
2,Bayer Leverkusen,B04,15,7,4,4,29:21,8,25
3,FC Schalke 04,S04,15,7,3,5,22:19,3,24
4,Borussia Dortmund,BVB,14,6,5,3,22:20,2,23
5,Eintracht Frankfurt,SGE,14,6,3,5,17:17,0,21
6,Hertha BSC,BSC,15,4,6,5,16:16,0,18
7,RB Leipzig,RBL,14,5,3,6,16:21,-5,18
8,FC Augsburg,FCA,14,4,5,5,17:18,-1,17
9,VfL Wolfsburg,WOB,15,3,7,5,12:16,-4,16
10,1899 Hoffenheim,TSG,15,3,6,6,23:28,-5,15
11,Bor. Mönchengladbach,BMG,14,4,3,7,16:24,-8,15
12,Werder Bremen,SVW,15,3,5,7,15:20,-5,14
13,Hannover 96,H96,14,2,5,7,12:22,-10,11
14,VfB Stuttgart,VFB,15,3,2,10,13:26,-13,11
15,1. FSV Mainz 05,M05,15,1,6,8,14:28,-14,9
16,SC Freiburg,SCF,14,1,6,7,14:33,-19,9
17,1. FC Köln,KOE,14,2,2,10,11:31,-20,8
18,Hamburger SV,HSV,14,1,3,10,9:28,-19,6
