#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,6,1,0,28:5,23,19
2,VfB Stuttgart,VFB,8,6,1,1,23:7,16,19
3,Bayer Leverkusen,B04,7,6,1,0,22:6,16,19
4,RB Leipzig,RBL,7,5,2,0,21:5,16,17
5,Borussia Dortmund,BVB,8,5,1,2,15:13,2,16
6,VfL Wolfsburg,WOB,7,4,1,2,11:7,4,13
7,1. FC Heidenheim 1846,HDH,7,4,1,2,14:12,2,13
8,Werder Bremen,SVW,8,4,1,3,14:13,1,13
9,Eintracht Frankfurt,SGE,7,3,3,1,13:7,6,12
10,FC Augsburg,FCA,7,3,3,1,15:13,2,12
11,SC Freiburg,SCF,6,3,2,1,11:9,2,11
12,Bor. Mönchengladbach,BMG,7,3,1,3,11:10,1,10
13,VfL Bochum,BOC,6,1,4,1,9:9,0,7
14,1899 Hoffenheim,TSG,7,2,1,4,12:14,-2,7
15,1. FC Union Berlin,FCU,7,2,1,4,8:14,-6,7
16,1. FC Köln,KOE,7,1,2,4,6:10,-4,5
17,SV Darmstadt 98,D98,7,1,2,4,10:15,-5,5
18,1. FSV Mainz 05,M05,6,1,1,4,5:11,-6,4
