#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,9,8,1,0,29:6,23,25
2,Bayern München,FCB,8,7,1,0,31:5,26,22
3,VfB Stuttgart,VFB,9,7,1,1,26:7,19,22
4,RB Leipzig,RBL,8,6,2,0,24:6,18,20
5,Borussia Dortmund,BVB,9,5,2,2,16:14,2,17
6,1. FC Heidenheim 1846,HDH,8,5,1,2,17:14,3,16
7,Eintracht Frankfurt,SGE,8,4,3,1,15:8,7,15
8,SC Freiburg,SCF,7,4,2,1,13:9,4,14
9,Werder Bremen,SVW,9,4,2,3,15:14,1,14
10,VfL Wolfsburg,WOB,8,4,1,3,12:9,3,13
11,FC Augsburg,FCA,8,3,4,1,16:14,2,13
12,Bor. Mönchengladbach,BMG,8,3,2,3,13:12,1,11
13,VfL Bochum,BOC,7,2,4,1,12:9,3,10
14,1. FC Union Berlin,FCU,8,3,1,4,10:14,-4,10
15,1899 Hoffenheim,TSG,8,2,2,4,15:17,-2,8
16,1. FC Köln,KOE,7,1,2,4,6:10,-4,5
17,SV Darmstadt 98,D98,8,1,2,5,10:16,-6,5
18,1. FSV Mainz 05,M05,7,1,1,5,5:12,-7,4
