#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,8,1,0,34:5,29,25
2,Bayer Leverkusen,B04,9,8,1,0,29:6,23,25
3,VfB Stuttgart,VFB,9,7,1,1,26:7,19,22
4,RB Leipzig,RBL,9,6,2,1,24:7,17,20
5,Borussia Dortmund,BVB,9,5,2,2,16:14,2,17
6,1. FC Heidenheim 1846,HDH,8,5,1,2,17:14,3,16
7,Eintracht Frankfurt,SGE,8,4,3,1,15:8,7,15
8,SC Freiburg,SCF,8,4,3,1,13:9,4,15
9,Bor. Mönchengladbach,BMG,9,4,2,3,16:13,3,14
10,Werder Bremen,SVW,9,4,2,3,15:14,1,14
11,VfL Wolfsburg,WOB,8,4,1,3,12:9,3,13
12,FC Augsburg,FCA,9,3,4,2,16:15,1,13
13,VfL Bochum,BOC,8,2,5,1,13:10,3,11
14,1. FC Union Berlin,FCU,8,3,1,4,10:14,-4,10
15,1899 Hoffenheim,TSG,8,2,2,4,15:17,-2,8
16,1. FC Köln,KOE,8,1,3,4,7:11,-4,6
17,1. FSV Mainz 05,M05,8,1,2,5,6:13,-7,5
18,SV Darmstadt 98,D98,9,1,2,6,10:19,-9,5
