#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,5,4,1,0,14:4,10,13
2,1. FC Union Berlin,FCU,5,4,1,0,10:3,7,13
3,Bor. Mönchengladbach,BMG,5,4,0,1,12:4,8,12
4,Bayern München,FCB,5,3,2,0,14:3,11,11
5,Eintracht Frankfurt,SGE,6,3,1,2,13:9,4,10
6,1899 Hoffenheim,TSG,5,3,1,1,9:5,4,10
7,1. FC Köln,KOE,5,3,1,1,9:6,3,10
8,Borussia Dortmund,BVB,5,3,1,1,7:5,2,10
9,SC Freiburg,SCF,4,2,1,1,4:4,0,7
10,VfL Wolfsburg,WOB,5,1,3,1,9:10,-1,6
11,VfB Stuttgart,VFB,6,1,2,3,7:8,-1,5
12,Werder Bremen,SVW,5,1,1,3,10:10,0,4
13,Bayer Leverkusen,B04,5,1,1,3,8:9,-1,4
14,Hertha BSC,BSC,5,0,4,1,6:7,-1,4
15,FC Augsburg,FCA,5,1,1,3,3:9,-6,4
16,FC Schalke 04,S04,5,1,1,3,8:15,-7,4
17,VfL Bochum,BOC,5,1,1,3,5:12,-7,4
18,1. FSV Mainz 05,M05,4,0,3,1,2:5,-3,3
