#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,23,3,4,89:29,60,72
2,Borussia Dortmund,BVB,30,20,3,7,76:43,33,63
3,RB Leipzig,RBL,30,16,6,8,65:31,34,54
4,Bayer Leverkusen,B04,30,15,7,8,68:43,25,52
5,SC Freiburg,SCF,30,14,9,7,49:34,15,51
6,1. FC Union Berlin,FCU,30,13,8,9,40:39,1,47
7,1. FC Köln,KOE,30,12,10,8,44:44,0,46
8,1899 Hoffenheim,TSG,30,13,6,11,50:45,5,45
9,1. FSV Mainz 05,M05,30,11,6,13,43:36,7,39
10,Eintracht Frankfurt,SGE,30,10,9,11,40:42,-2,39
11,Bor. Mönchengladbach,BMG,30,10,7,13,42:55,-13,37
12,VfL Bochum,BOC,30,10,6,14,30:43,-13,36
13,VfL Wolfsburg,WOB,30,10,4,16,34:51,-17,34
14,FC Augsburg,FCA,30,8,8,14,34:47,-13,32
15,Hertha BSC,BSC,30,8,5,17,32:66,-34,29
16,VfB Stuttgart,VFB,30,6,10,14,36:53,-17,28
17,Arminia Bielefeld,DSC,30,5,11,14,23:46,-23,26
18,SpVgg Greuther Fürth,SGF,30,3,8,19,24:72,-48,17
