#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,20,3,4,81:28,53,63
2,Borussia Dortmund,BVB,27,18,3,6,67:38,29,57
3,Bayer Leverkusen,B04,27,14,6,7,66:41,25,48
4,RB Leipzig,RBL,27,13,6,8,57:30,27,45
5,SC Freiburg,SCF,27,12,9,6,43:29,14,45
6,1899 Hoffenheim,TSG,27,13,5,9,49:40,9,44
7,1. FC Köln,KOE,27,10,10,7,38:40,-2,40
8,Eintracht Frankfurt,SGE,27,10,8,9,39:38,1,38
9,1. FC Union Berlin,FCU,27,10,8,9,33:38,-5,38
10,1. FSV Mainz 05,M05,27,11,4,12,40:32,8,37
11,Bor. Mönchengladbach,BMG,27,9,6,12,38:51,-13,33
12,VfL Bochum,BOC,27,9,5,13,28:39,-11,32
13,VfL Wolfsburg,WOB,27,9,4,14,29:42,-13,31
14,FC Augsburg,FCA,27,7,8,12,31:45,-14,29
15,VfB Stuttgart,VFB,27,6,8,13,35:50,-15,26
16,Hertha BSC,BSC,27,7,5,15,29:60,-31,26
17,Arminia Bielefeld,DSC,27,5,10,12,22:38,-16,25
18,SpVgg Greuther Fürth,SGF,27,3,6,18,24:70,-46,15
