#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,1,1,29:8,21,19
2,Borussia Dortmund,BVB,8,6,0,2,22:14,8,18
3,Bayer Leverkusen,B04,8,5,1,2,21:12,9,16
4,SC Freiburg,SCF,8,4,4,0,12:6,6,16
5,1. FC Union Berlin,FCU,8,4,3,1,12:9,3,15
6,VfL Wolfsburg,WOB,8,4,1,3,9:10,-1,13
7,1. FC Köln,KOE,8,3,3,2,13:14,-1,12
8,RB Leipzig,RBL,8,3,2,3,16:8,8,11
9,1899 Hoffenheim,TSG,8,3,2,3,17:11,6,11
10,Bor. Mönchengladbach,BMG,8,3,2,3,10:11,-1,11
11,1. FSV Mainz 05,M05,8,3,1,4,8:8,0,10
12,VfB Stuttgart,VFB,8,2,3,3,13:14,-1,9
13,Hertha BSC,BSC,8,3,0,5,10:21,-11,9
14,Eintracht Frankfurt,SGE,8,1,5,2,9:12,-3,8
15,VfL Bochum,BOC,8,2,1,5,5:16,-11,7
16,FC Augsburg,FCA,8,1,3,4,4:14,-10,6
17,Arminia Bielefeld,DSC,8,0,5,3,4:11,-7,5
18,SpVgg Greuther Fürth,SGF,8,0,1,7,5:20,-15,1
