#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,23,18,1,4,74:26,48,55
2,Borussia Dortmund,BVB,23,16,1,6,63:36,27,49
3,Bayer Leverkusen,B04,23,12,5,6,60:39,21,41
4,RB Leipzig,RBL,23,11,4,8,49:28,21,37
5,1899 Hoffenheim,TSG,23,11,4,8,45:35,10,37
6,SC Freiburg,SCF,23,10,7,6,36:26,10,37
7,1. FC Köln,KOE,23,9,8,6,35:37,-2,35
8,1. FSV Mainz 05,M05,23,10,4,9,34:26,8,34
9,1. FC Union Berlin,FCU,23,9,7,7,29:31,-2,34
10,Eintracht Frankfurt,SGE,23,8,7,8,33:35,-2,31
11,VfL Bochum,BOC,23,8,5,10,25:33,-8,29
12,VfL Wolfsburg,WOB,23,8,3,12,24:35,-11,27
13,Bor. Mönchengladbach,BMG,23,7,5,11,30:46,-16,26
14,Arminia Bielefeld,DSC,23,5,10,8,22:29,-7,25
15,Hertha BSC,BSC,23,6,5,12,25:51,-26,23
16,FC Augsburg,FCA,23,5,7,11,25:40,-15,22
17,VfB Stuttgart,VFB,23,4,7,12,27:43,-16,19
18,SpVgg Greuther Fürth,SGF,23,3,4,16,21:61,-40,13
