#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,32,24,3,5,93:33,60,75
2,Borussia Dortmund,BVB,32,20,3,9,80:50,30,63
3,Bayer Leverkusen,B04,32,17,7,8,74:44,30,58
4,SC Freiburg,SCF,32,15,10,7,56:40,16,55
5,RB Leipzig,RBL,32,16,6,10,67:36,31,54
6,1. FC Köln,KOE,32,14,10,8,51:46,5,52
7,1. FC Union Berlin,FCU,32,14,9,9,43:41,2,51
8,1899 Hoffenheim,TSG,32,13,7,12,55:51,4,46
9,1. FSV Mainz 05,M05,32,12,6,14,46:42,4,42
10,Bor. Mönchengladbach,BMG,32,11,8,13,48:59,-11,41
11,Eintracht Frankfurt,SGE,32,10,10,12,42:46,-4,40
12,VfL Bochum,BOC,32,11,6,15,34:48,-14,39
13,VfL Wolfsburg,WOB,32,11,5,16,40:52,-12,38
14,FC Augsburg,FCA,32,9,8,15,37:51,-14,35
15,Hertha BSC,BSC,32,9,6,17,35:67,-32,33
16,VfB Stuttgart,VFB,32,6,11,15,37:56,-19,29
17,Arminia Bielefeld,DSC,32,5,12,15,25:50,-25,27
18,SpVgg Greuther Fürth,SGF,32,3,9,20,26:77,-51,18
