#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,17,1,3,68:21,47,52
2,Borussia Dortmund,BVB,21,14,1,6,54:36,18,43
3,Bayer Leverkusen,B04,21,11,5,5,54:34,20,38
4,1. FC Union Berlin,FCU,21,9,7,5,29:27,2,34
5,SC Freiburg,SCF,21,9,6,6,33:24,9,33
6,1. FC Köln,KOE,21,8,8,5,33:34,-1,32
7,RB Leipzig,RBL,21,9,4,8,40:26,14,31
8,1899 Hoffenheim,TSG,21,9,4,8,41:34,7,31
9,Eintracht Frankfurt,SGE,21,8,7,6,33:32,1,31
10,1. FSV Mainz 05,M05,21,9,3,9,30:23,7,30
11,VfL Bochum,BOC,21,7,4,10,20:30,-10,25
12,VfL Wolfsburg,WOB,21,7,3,11,21:33,-12,24
13,Bor. Mönchengladbach,BMG,21,6,5,10,27:38,-11,23
14,Hertha BSC,BSC,21,6,5,10,23:43,-20,23
15,Arminia Bielefeld,DSC,21,4,10,7,21:27,-6,22
16,FC Augsburg,FCA,21,5,7,9,22:35,-13,22
17,VfB Stuttgart,VFB,21,4,6,11,24:38,-14,18
18,SpVgg Greuther Fürth,SGF,21,2,4,15,18:56,-38,10
