#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,34,24,5,5,97:37,60,77
2,Borussia Dortmund,BVB,34,22,3,9,85:52,33,69
3,Bayer Leverkusen,B04,34,19,7,8,80:47,33,64
4,RB Leipzig,RBL,34,17,7,10,72:37,35,58
5,1. FC Union Berlin,FCU,34,16,9,9,50:44,6,57
6,SC Freiburg,SCF,34,15,10,9,58:46,12,55
7,1. FC Köln,KOE,34,14,10,10,52:49,3,52
8,1. FSV Mainz 05,M05,34,13,7,14,50:45,5,46
9,1899 Hoffenheim,TSG,34,13,7,14,58:60,-2,46
10,Bor. Mönchengladbach,BMG,34,12,9,13,54:61,-7,45
11,Eintracht Frankfurt,SGE,34,10,12,12,45:49,-4,42
12,VfL Wolfsburg,WOB,34,12,6,16,43:54,-11,42
13,VfL Bochum,BOC,34,12,6,16,38:52,-14,42
14,FC Augsburg,FCA,34,10,8,16,39:56,-17,38
15,VfB Stuttgart,VFB,34,7,12,15,41:59,-18,33
16,Hertha BSC,BSC,34,9,6,19,37:71,-34,33
17,Arminia Bielefeld,DSC,34,5,13,16,27:53,-26,28
18,SpVgg Greuther Fürth,SGF,34,3,9,22,28:82,-54,18
