#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,5,1,1,13:8,5,16
2,Hamburger SV,HSV,6,4,2,0,11:3,8,14
3,Werder Bremen,SVW,6,3,1,2,11:7,4,10
4,VfB Stuttgart,VFB,6,2,4,0,6:4,2,10
5,FC Schalke 04,S04,7,2,4,1,7:6,1,10
6,Bayer Leverkusen,B04,7,2,2,3,13:12,1,8
7,VfL Wolfsburg,WOB,7,2,1,4,7:15,-8,7
8,Hannover 96,H96,7,1,3,3,9:12,-3,6
9,Hertha BSC,BSC,7,1,3,3,6:13,-7,6
10,Bor. Mönchengladbach,BMG,6,1,2,3,6:9,-3,5
11,Arminia Bielefeld,DSC,6,1,2,3,7:14,-7,5
12,Eintracht Frankfurt,SGE,7,1,2,4,5:12,-7,5
13,Borussia Dortmund,BVB,6,0,4,2,10:12,-2,4
14,1. FSV Mainz 05,M05,6,1,1,4,5:9,-4,4
15,1. FC Köln,KOE,6,1,1,4,10:15,-5,4
16,1. FC Kaiserslautern,FCK,6,1,1,4,5:12,-7,4
17,1. FC Nürnberg,FCN,7,1,1,5,8:18,-10,4
18,MSV Duisburg,MSV,7,0,1,6,7:20,-13,1
