#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,17,11,3,3,27:14,13,36
2,Bayern München,FCB,17,8,7,2,25:18,7,31
3,Werder Bremen,SVW,16,8,4,4,27:18,9,28
4,FC Schalke 04,S04,17,6,7,4,15:15,0,25
5,Bayer Leverkusen,B04,16,7,3,6,32:24,8,24
6,VfB Stuttgart,VFB,16,4,9,3,17:17,0,21
7,Hertha BSC,BSC,16,4,7,5,21:24,-3,19
8,Borussia Dortmund,BVB,16,3,8,5,19:21,-2,17
9,Hannover 96,H96,17,3,8,6,16:23,-7,17
10,Eintracht Frankfurt,SGE,17,4,4,9,18:29,-11,16
11,1. FC Nürnberg,FCN,17,3,5,9,19:32,-13,14
12,1. FSV Mainz 05,M05,16,3,3,10,15:24,-9,12
13,1. FC Kaiserslautern,FCK,16,3,3,10,19:36,-17,12
14,VfL Wolfsburg,WOB,17,3,3,11,17:39,-22,12
15,Arminia Bielefeld,DSC,16,2,5,9,12:28,-16,11
16,1. FC Köln,KOE,17,2,5,10,25:42,-17,11
17,MSV Duisburg,MSV,17,2,3,12,17:40,-23,9
18,Bor. Mönchengladbach,BMG,16,1,5,10,13:32,-19,8
