#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,5,4,1,0,11:3,8,13
2,Bayern München,FCB,6,4,1,1,11:7,4,13
3,Werder Bremen,SVW,5,3,1,1,10:4,6,10
4,FC Schalke 04,S04,6,2,3,1,5:4,1,9
5,Bayer Leverkusen,B04,6,2,1,3,12:11,1,7
6,VfB Stuttgart,VFB,5,1,4,0,5:4,1,7
7,VfL Wolfsburg,WOB,6,2,1,3,6:9,-3,7
8,Hertha BSC,BSC,6,1,3,2,6:11,-5,6
9,Hannover 96,H96,6,1,2,3,7:10,-3,5
10,Bor. Mönchengladbach,BMG,6,1,2,3,6:9,-3,5
11,Arminia Bielefeld,DSC,5,1,2,2,7:11,-4,5
12,Borussia Dortmund,BVB,5,0,4,1,9:10,-1,4
13,1. FC Kaiserslautern,FCK,5,1,1,3,5:9,-4,4
14,Eintracht Frankfurt,SGE,6,1,1,4,3:10,-7,4
15,1. FSV Mainz 05,M05,5,1,0,4,3:7,-4,3
16,1. FC Köln,KOE,5,1,0,4,9:14,-5,3
17,MSV Duisburg,MSV,5,0,1,4,7:15,-8,1
18,1. FC Nürnberg,FCN,6,0,1,5,5:17,-12,1
