#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,2,2,0,0,7:1,6,6
2,Bayer Leverkusen,B04,3,2,0,1,8:4,4,6
3,Bayern München,FCB,2,2,0,0,7:3,4,6
4,Hamburger SV,HSV,2,2,0,0,5:1,4,6
5,VfB Stuttgart,VFB,3,1,2,0,4:3,1,5
6,FC Schalke 04,S04,2,1,1,0,3:2,1,4
7,1. FC Kaiserslautern,FCK,3,1,1,1,4:4,0,4
8,1. FC Köln,KOE,2,1,0,1,4:4,0,3
9,Borussia Dortmund,BVB,3,0,2,1,5:6,-1,2
10,Hannover 96,H96,3,0,2,1,2:3,-1,2
11,Hertha BSC,BSC,3,0,2,1,2:5,-3,2
12,Arminia Bielefeld,DSC,2,0,1,1,3:6,-3,1
13,VfL Wolfsburg,WOB,2,0,1,1,1:4,-3,1
14,1. FC Nürnberg,FCN,3,0,1,2,2:6,-4,1
14,Bor. Mönchengladbach,BMG,3,0,1,2,2:6,-4,1
16,Eintracht Frankfurt,SGE,3,0,1,2,1:5,-4,1
17,MSV Duisburg,MSV,2,0,0,2,4:7,-3,0
18,1. FSV Mainz 05,M05,2,0,0,2,0:3,-3,0
