#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,15,10,3,2,24:10,14,33
2,Bayern München,FCB,15,8,5,2,22:15,7,29
3,Werder Bremen,SVW,15,7,4,4,22:15,7,25
4,FC Schalke 04,S04,15,6,6,3,15:14,1,24
5,VfB Stuttgart,VFB,15,4,9,2,16:14,2,21
6,Bayer Leverkusen,B04,14,5,3,6,25:23,2,18
7,Hertha BSC,BSC,15,4,6,5,19:22,-3,18
8,Hannover 96,H96,15,3,7,5,14:20,-6,16
9,Borussia Dortmund,BVB,15,2,8,5,17:20,-3,14
10,1. FC Nürnberg,FCN,15,3,4,8,16:28,-12,13
11,Eintracht Frankfurt,SGE,15,3,3,9,15:28,-13,12
12,1. FC Köln,KOE,16,2,5,9,25:36,-11,11
13,Arminia Bielefeld,DSC,15,2,5,8,11:25,-14,11
14,1. FC Kaiserslautern,FCK,15,3,2,10,17:34,-17,11
15,1. FSV Mainz 05,M05,15,2,3,10,12:24,-12,9
16,VfL Wolfsburg,WOB,15,2,3,10,15:37,-22,9
17,Bor. Mönchengladbach,BMG,15,1,5,9,11:27,-16,8
18,MSV Duisburg,MSV,15,1,3,11,14:37,-23,6
