#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,8:3,5,9
2,Hamburger SV,HSV,3,3,0,0,7:2,5,9
3,Werder Bremen,SVW,3,2,0,1,8:3,5,6
4,Bayer Leverkusen,B04,3,2,0,1,8:4,4,6
5,FC Schalke 04,S04,3,1,2,0,4:3,1,5
5,VfB Stuttgart,VFB,3,1,2,0,4:3,1,5
7,1. FC Kaiserslautern,FCK,3,1,1,1,4:4,0,4
8,VfL Wolfsburg,WOB,3,1,1,1,5:6,-1,4
9,1. FC Köln,KOE,3,1,0,2,5:6,-1,3
10,1. FSV Mainz 05,M05,3,1,0,2,2:3,-1,3
11,Borussia Dortmund,BVB,3,0,2,1,5:6,-1,2
12,Hannover 96,H96,3,0,2,1,2:3,-1,2
13,Hertha BSC,BSC,3,0,2,1,2:5,-3,2
14,1. FC Nürnberg,FCN,3,0,1,2,2:6,-4,1
14,Bor. Mönchengladbach,BMG,3,0,1,2,2:6,-4,1
16,Eintracht Frankfurt,SGE,3,0,1,2,1:5,-4,1
17,Arminia Bielefeld,DSC,3,0,1,2,3:8,-5,1
18,MSV Duisburg,MSV,3,0,0,3,6:10,-4,0
