#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,7,5,2,0,12:3,9,17
2,Bayern München,FCB,8,5,2,1,13:8,5,17
3,FC Schalke 04,S04,8,3,4,1,8:6,2,13
4,VfB Stuttgart,VFB,7,2,5,0,7:5,2,11
5,Werder Bremen,SVW,7,3,1,3,12:9,3,10
6,Hannover 96,H96,8,2,3,3,11:12,-1,9
7,Hertha BSC,BSC,8,2,3,3,8:14,-6,9
8,Bayer Leverkusen,B04,7,2,2,3,13:12,1,8
9,Eintracht Frankfurt,SGE,8,2,2,4,7:13,-6,8
10,Borussia Dortmund,BVB,7,1,4,2,12:13,-1,7
11,1. FC Nürnberg,FCN,8,2,1,5,9:18,-9,7
12,VfL Wolfsburg,WOB,8,2,1,5,8:20,-12,7
13,Bor. Mönchengladbach,BMG,7,1,3,3,8:11,-3,6
14,Arminia Bielefeld,DSC,7,1,3,3,7:14,-7,6
15,1. FC Köln,KOE,8,1,2,5,12:19,-7,5
16,1. FSV Mainz 05,M05,7,1,1,5,6:11,-5,4
17,1. FC Kaiserslautern,FCK,7,1,1,5,6:17,-11,4
18,MSV Duisburg,MSV,8,0,1,7,7:22,-15,1
