#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,10,1,3,33:16,17,31
2,Bayer Leverkusen,B04,13,9,1,3,27:11,16,28
3,FC Schalke 04,S04,13,8,4,1,21:7,14,28
4,Hertha BSC,BSC,14,9,1,4,33:21,12,28
5,Werder Bremen,SVW,13,8,3,2,25:14,11,27
6,VfL Wolfsburg,WOB,14,7,5,2,34:16,18,26
7,1. FC Köln,KOE,14,7,4,3,27:14,13,25
8,Borussia Dortmund,BVB,13,8,1,4,25:16,9,25
9,Hamburger SV,HSV,13,7,3,3,28:17,11,24
10,1. FC Kaiserslautern,FCK,14,7,3,4,20:15,5,24
11,Energie Cottbus,FCE,14,8,0,6,22:18,4,24
12,VfB Stuttgart,VFB,14,6,5,3,27:19,8,23
13,SpVgg Unterhaching,UNT,14,6,5,3,16:13,3,23
14,SC Freiburg,SCF,13,6,4,3,26:12,14,22
15,Eintracht Frankfurt,SGE,13,6,3,4,20:16,4,21
16,FC Hansa Rostock,ROS,13,6,3,4,18:18,0,21
17,TSV 1860 München,M60,13,6,3,4,16:18,-2,21
18,VfL Bochum,BOC,14,5,3,6,17:22,-5,18
