#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,8,6,2,0,17:6,11,20
2,1. FC Köln,KOE,8,6,1,1,24:10,14,19
3,Hertha BSC,BSC,8,6,1,1,23:10,13,19
4,Bayer Leverkusen,B04,8,6,1,1,15:4,11,19
5,Bayern München,FCB,8,6,0,2,22:9,13,18
6,1. FC Kaiserslautern,FCK,9,5,2,2,12:8,4,17
7,VfL Wolfsburg,WOB,8,4,4,0,22:9,13,16
8,Hamburger SV,HSV,8,5,1,2,18:10,8,16
9,Eintracht Frankfurt,SGE,8,5,1,2,16:8,8,16
10,Werder Bremen,SVW,8,4,3,1,14:9,5,15
11,Borussia Dortmund,BVB,8,5,0,3,12:10,2,15
12,Energie Cottbus,FCE,8,5,0,3,10:9,1,15
13,SC Freiburg,SCF,8,4,2,2,17:5,12,14
14,VfB Stuttgart,VFB,8,3,4,1,15:12,3,13
15,SpVgg Unterhaching,UNT,8,3,4,1,10:8,2,13
16,TSV 1860 München,M60,8,3,2,3,10:13,-3,11
16,VfL Bochum,BOC,8,3,2,3,10:13,-3,11
18,FC Hansa Rostock,ROS,7,2,3,2,5:9,-4,9
