#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,4,4,0,0,14:2,12,12
2,FC Schalke 04,S04,4,3,1,0,10:2,8,10
3,Eintracht Frankfurt,SGE,4,3,1,0,9:1,8,10
4,Bayern München,FCB,4,3,0,1,10:4,6,9
5,VfL Wolfsburg,WOB,4,2,2,0,12:7,5,8
6,VfB Stuttgart,VFB,4,2,2,0,10:6,4,8
7,SC Freiburg,SCF,4,2,1,1,8:2,6,7
8,1. FC Köln,KOE,4,2,1,1,8:4,4,7
9,Hamburger SV,HSV,4,2,1,1,8:6,2,7
10,1. FC Kaiserslautern,FCK,4,2,1,1,5:3,2,7
11,Bayer Leverkusen,B04,4,2,1,1,4:2,2,7
12,TSV 1860 München,M60,4,2,1,1,6:7,-1,7
13,Energie Cottbus,FCE,4,2,0,2,5:6,-1,6
14,VfL Bochum,BOC,4,2,0,2,5:8,-3,6
15,Borussia Dortmund,BVB,4,2,0,2,4:7,-3,6
16,Werder Bremen,SVW,4,1,2,1,8:7,1,5
17,SpVgg Unterhaching,UNT,4,1,2,1,6:6,0,5
18,FC Hansa Rostock,ROS,4,1,1,2,1:6,-5,4
