#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,9,1,2,29:13,16,28
2,FC Schalke 04,S04,11,8,3,0,21:6,15,27
3,Bayer Leverkusen,B04,11,8,1,2,24:8,16,25
4,Werder Bremen,SVW,11,7,3,1,21:11,10,24
5,Hamburger SV,HSV,11,7,1,3,25:14,11,22
6,Hertha BSC,BSC,12,7,1,4,29:21,8,22
7,Borussia Dortmund,BVB,11,7,1,3,18:12,6,22
8,1. FC Köln,KOE,12,6,3,3,26:14,12,21
9,1. FC Kaiserslautern,FCK,12,6,3,3,16:9,7,21
10,Energie Cottbus,FCE,12,7,0,5,19:16,3,21
11,VfL Wolfsburg,WOB,12,5,5,2,26:14,12,20
12,VfB Stuttgart,VFB,12,5,5,2,25:15,10,20
13,Eintracht Frankfurt,SGE,11,6,1,4,19:15,4,19
14,SpVgg Unterhaching,UNT,12,5,4,3,14:12,2,19
15,SC Freiburg,SCF,11,5,3,3,19:8,11,18
16,TSV 1860 München,M60,11,5,3,3,15:16,-1,18
17,FC Hansa Rostock,ROS,11,4,3,4,13:16,-3,15
18,VfL Bochum,BOC,12,4,3,5,14:19,-5,15
