#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,14,9,4,1,26:8,18,31
2,Bayern München,FCB,14,10,1,3,33:16,17,31
3,Werder Bremen,SVW,14,9,3,2,28:15,13,30
4,Bayer Leverkusen,B04,13,9,1,3,27:11,16,28
5,Hertha BSC,BSC,14,9,1,4,33:21,12,28
6,VfL Wolfsburg,WOB,14,7,5,2,34:16,18,26
7,1. FC Köln,KOE,15,7,5,3,28:15,13,26
8,Borussia Dortmund,BVB,14,8,2,4,26:17,9,26
9,Energie Cottbus,FCE,15,8,1,6,22:18,4,25
10,Hamburger SV,HSV,13,7,3,3,28:17,11,24
11,1. FC Kaiserslautern,FCK,14,7,3,4,20:15,5,24
12,SC Freiburg,SCF,14,6,5,3,26:12,14,23
13,VfB Stuttgart,VFB,14,6,5,3,27:19,8,23
14,SpVgg Unterhaching,UNT,14,6,5,3,16:13,3,23
15,FC Hansa Rostock,ROS,14,6,4,4,19:19,0,22
16,Eintracht Frankfurt,SGE,14,6,3,5,21:19,2,21
17,TSV 1860 München,M60,14,6,3,5,18:22,-4,21
18,VfL Bochum,BOC,14,5,3,6,17:22,-5,18
