#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,8,0,2,27:12,15,24
2,FC Schalke 04,S04,9,7,2,0,19:6,13,23
3,Bayer Leverkusen,B04,9,7,1,1,19:4,15,22
4,1. FC Köln,KOE,11,6,3,2,26:13,13,21
5,Werder Bremen,SVW,10,6,3,1,19:10,9,21
6,Energie Cottbus,FCE,11,7,0,4,19:14,5,21
7,VfB Stuttgart,VFB,11,5,5,1,25:14,11,20
8,VfL Wolfsburg,WOB,11,5,4,2,26:14,12,19
9,Hertha BSC,BSC,10,6,1,3,26:17,9,19
10,Borussia Dortmund,BVB,9,6,0,3,14:10,4,18
11,1. FC Kaiserslautern,FCK,10,5,3,2,12:8,4,18
12,SC Freiburg,SCF,9,5,2,2,19:5,14,17
13,TSV 1860 München,M60,10,5,2,3,13:14,-1,17
14,Hamburger SV,HSV,9,5,1,3,19:12,7,16
15,Eintracht Frankfurt,SGE,9,5,1,3,17:13,4,16
16,SpVgg Unterhaching,UNT,11,4,4,3,13:12,1,16
17,VfL Bochum,BOC,11,4,2,5,14:19,-5,14
18,FC Hansa Rostock,ROS,10,3,3,4,11:15,-4,12
