#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,5,5,0,0,17:3,14,15
2,Bayern München,FCB,5,4,0,1,13:5,8,12
3,VfL Wolfsburg,WOB,5,3,2,0,18:7,11,11
4,SC Freiburg,SCF,5,3,1,1,11:3,8,10
5,FC Schalke 04,S04,4,3,1,0,10:2,8,10
6,Eintracht Frankfurt,SGE,4,3,1,0,9:1,8,10
7,Hamburger SV,HSV,5,3,1,1,10:6,4,10
8,1. FC Kaiserslautern,FCK,5,3,1,1,7:3,4,10
9,Bayer Leverkusen,B04,5,3,1,1,6:2,4,10
10,VfB Stuttgart,VFB,5,2,3,0,12:8,4,9
11,1. FC Köln,KOE,4,2,1,1,8:4,4,7
12,TSV 1860 München,M60,4,2,1,1,6:7,-1,7
13,Energie Cottbus,FCE,4,2,0,2,5:6,-1,6
14,Borussia Dortmund,BVB,4,2,0,2,4:7,-3,6
15,VfL Bochum,BOC,5,2,0,3,6:10,-4,6
16,Werder Bremen,SVW,4,1,2,1,8:7,1,5
17,SpVgg Unterhaching,UNT,4,1,2,1,6:6,0,5
18,FC Hansa Rostock,ROS,4,1,1,2,1:6,-5,4
