#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,4,4,0,0,14:2,12,12
2,Eintracht Frankfurt,SGE,4,3,1,0,9:1,8,10
3,Bayern München,FCB,4,3,0,1,10:4,6,9
4,VfL Wolfsburg,WOB,4,2,2,0,12:7,5,8
5,SC Freiburg,SCF,4,2,1,1,8:2,6,7
6,VfB Stuttgart,VFB,3,2,1,0,7:3,4,7
7,FC Schalke 04,S04,3,2,1,0,6:2,4,7
8,TSV 1860 München,M60,3,2,1,0,6:3,3,7
9,Hamburger SV,HSV,4,2,1,1,8:6,2,7
10,1. FC Kaiserslautern,FCK,4,2,1,1,5:3,2,7
11,Bayer Leverkusen,B04,4,2,1,1,4:2,2,7
12,VfL Bochum,BOC,4,2,0,2,5:8,-3,6
13,SpVgg Unterhaching,UNT,3,1,2,0,6:3,3,5
14,1. FC Köln,KOE,3,1,1,1,6:4,2,4
15,Werder Bremen,SVW,3,1,1,1,5:4,1,4
16,FC Hansa Rostock,ROS,3,1,1,1,1:4,-3,4
17,Energie Cottbus,FCE,3,1,0,2,4:6,-2,3
18,Borussia Dortmund,BVB,3,1,0,2,3:7,-4,3
