#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,7,6,0,1,21:8,13,18
2,FC Schalke 04,S04,7,5,2,0,15:5,10,17
3,1. FC Köln,KOE,7,5,1,1,20:10,10,16
4,Eintracht Frankfurt,SGE,7,5,1,1,15:6,9,16
5,Bayer Leverkusen,B04,7,5,1,1,11:4,7,16
6,Bayern München,FCB,7,5,0,2,20:9,11,15
7,VfL Wolfsburg,WOB,7,3,4,0,20:9,11,13
8,Hamburger SV,HSV,7,4,1,2,16:9,7,13
9,VfB Stuttgart,VFB,7,3,4,0,15:10,5,13
10,1. FC Kaiserslautern,FCK,7,4,1,2,10:7,3,13
11,Werder Bremen,SVW,7,3,3,1,12:8,4,12
12,SpVgg Unterhaching,UNT,7,3,3,1,10:8,2,12
13,Energie Cottbus,FCE,7,4,0,3,9:9,0,12
14,Borussia Dortmund,BVB,7,4,0,3,9:10,-1,12
15,SC Freiburg,SCF,7,3,2,2,12:5,7,11
16,FC Hansa Rostock,ROS,7,2,3,2,5:9,-4,9
17,TSV 1860 München,M60,7,2,2,3,8:12,-4,8
17,VfL Bochum,BOC,7,2,2,3,8:12,-4,8
