#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,15,7,2,71:25,46,52
2,Borussia Dortmund,BVB,24,16,2,6,49:30,19,50
3,RB Leipzig,RBL,24,13,6,5,49:29,20,45
4,1. FC Union Berlin,FCU,24,13,6,5,36:28,8,45
5,SC Freiburg,SCF,24,13,6,5,37:33,4,45
6,Eintracht Frankfurt,SGE,24,11,7,6,46:34,12,40
7,1. FSV Mainz 05,M05,24,10,6,8,39:35,4,36
8,VfL Wolfsburg,WOB,24,9,8,7,43:32,11,35
9,Bayer Leverkusen,B04,24,10,4,10,43:39,4,34
10,Bor. Mönchengladbach,BMG,24,8,6,10,38:42,-4,30
11,Werder Bremen,SVW,24,9,3,12,37:46,-9,30
12,1. FC Köln,KOE,24,6,9,9,32:38,-6,27
13,FC Augsburg,FCA,24,8,3,13,31:44,-13,27
14,VfL Bochum,BOC,24,7,1,16,26:56,-30,22
15,Hertha BSC,BSC,24,5,6,13,29:45,-16,21
16,VfB Stuttgart,VFB,24,4,8,12,29:41,-12,20
17,FC Schalke 04,S04,24,4,8,12,20:44,-24,20
18,1899 Hoffenheim,TSG,24,5,4,15,30:44,-14,19
