#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Union Berlin,FCU,9,6,2,1,16:6,10,20
2,SC Freiburg,SCF,9,5,3,1,14:8,6,18
3,Bayern München,FCB,9,4,4,1,25:8,17,16
4,Borussia Dortmund,BVB,9,5,1,3,13:12,1,16
5,Werder Bremen,SVW,9,4,3,2,20:14,6,15
6,Bor. Mönchengladbach,BMG,9,4,3,2,16:12,4,15
7,1899 Hoffenheim,TSG,9,4,2,3,14:10,4,14
8,Eintracht Frankfurt,SGE,9,4,2,3,16:16,0,14
9,1. FC Köln,KOE,9,3,4,2,16:15,1,13
10,FC Augsburg,FCA,9,4,1,4,9:13,-4,13
11,RB Leipzig,RBL,9,3,3,3,14:13,1,12
12,1. FSV Mainz 05,M05,9,3,3,3,9:13,-4,12
13,VfL Wolfsburg,WOB,9,2,3,4,9:15,-6,9
14,Hertha BSC,BSC,9,1,5,3,10:12,-2,8
15,Bayer Leverkusen,B04,9,2,2,5,13:16,-3,8
16,FC Schalke 04,S04,9,1,3,5,10:21,-11,6
17,VfB Stuttgart,VFB,9,0,5,4,9:14,-5,5
18,VfL Bochum,BOC,9,1,1,7,8:23,-15,4
