#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Freiburg,SCF,5,4,0,1,10:5,5,12
2,Borussia Dortmund,BVB,5,4,0,1,8:4,4,12
3,Bayern München,FCB,5,3,2,0,17:3,14,11
4,1. FC Union Berlin,FCU,5,3,2,0,12:4,8,11
5,1. FSV Mainz 05,M05,5,3,1,1,5:5,0,10
6,1. FC Köln,KOE,5,2,3,0,10:6,4,9
7,1899 Hoffenheim,TSG,5,3,0,2,8:6,2,9
8,Werder Bremen,SVW,5,2,2,1,12:10,2,8
9,Bor. Mönchengladbach,BMG,5,2,2,1,7:5,2,8
10,Eintracht Frankfurt,SGE,5,2,2,1,11:11,0,8
11,RB Leipzig,RBL,5,1,2,2,6:9,-3,5
12,VfB Stuttgart,VFB,5,0,4,1,4:5,-1,4
13,Hertha BSC,BSC,5,1,1,3,4:6,-2,4
14,Bayer Leverkusen,B04,5,1,0,4,6:9,-3,3
15,FC Schalke 04,S04,5,0,3,2,5:12,-7,3
16,FC Augsburg,FCA,5,1,0,4,3:10,-7,3
17,VfL Wolfsburg,WOB,5,0,2,3,4:10,-6,2
18,VfL Bochum,BOC,5,0,0,5,3:15,-12,0
