#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,2,2,0,0,8:1,7,6
2,Borussia Dortmund,BVB,2,2,0,0,4:1,3,6
3,1. FC Köln,KOE,2,1,1,0,5:3,2,4
3,Bor. Mönchengladbach,BMG,2,1,1,0,5:3,2,4
5,1. FC Union Berlin,FCU,2,1,1,0,3:1,2,4
6,1. FSV Mainz 05,M05,2,1,1,0,2:1,1,4
7,SC Freiburg,SCF,2,1,0,1,5:3,2,3
8,1899 Hoffenheim,TSG,2,1,0,1,4:5,-1,3
9,FC Augsburg,FCA,2,1,0,1,2:5,-3,3
10,Werder Bremen,SVW,2,0,2,0,4:4,0,2
11,RB Leipzig,RBL,2,0,2,0,3:3,0,2
11,VfB Stuttgart,VFB,2,0,2,0,3:3,0,2
13,FC Schalke 04,S04,2,0,1,1,3:5,-2,1
14,Hertha BSC,BSC,2,0,1,1,2:4,-2,1
14,VfL Wolfsburg,WOB,2,0,1,1,2:4,-2,1
16,Eintracht Frankfurt,SGE,2,0,1,1,2:7,-5,1
17,VfL Bochum,BOC,2,0,0,2,3:5,-2,0
18,Bayer Leverkusen,B04,2,0,0,2,1:3,-2,0
