#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Union Berlin,FCU,7,5,2,0,15:4,11,17
2,Borussia Dortmund,BVB,7,5,0,2,9:7,2,15
3,SC Freiburg,SCF,7,4,2,1,10:5,5,14
4,1899 Hoffenheim,TSG,7,4,1,2,12:7,5,13
5,Bayern München,FCB,7,3,3,1,19:6,13,12
6,Bor. Mönchengladbach,BMG,7,3,3,1,10:5,5,12
7,Eintracht Frankfurt,SGE,7,3,2,2,14:13,1,11
8,1. FSV Mainz 05,M05,7,3,2,2,7:10,-3,11
9,1. FC Köln,KOE,7,2,4,1,11:8,3,10
10,Werder Bremen,SVW,7,2,3,2,13:12,1,9
11,FC Augsburg,FCA,7,3,0,4,5:10,-5,9
12,RB Leipzig,RBL,7,2,2,3,9:12,-3,8
13,Hertha BSC,BSC,7,1,3,3,7:9,-2,6
14,FC Schalke 04,S04,7,1,3,3,8:14,-6,6
15,Bayer Leverkusen,B04,7,1,2,4,9:12,-3,5
16,VfB Stuttgart,VFB,7,0,5,2,7:10,-3,5
17,VfL Wolfsburg,WOB,7,1,2,4,5:12,-7,5
18,VfL Bochum,BOC,7,0,1,6,5:19,-14,1
