#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,10,5,1,50:14,36,35
2,Eintracht Frankfurt,SGE,16,9,3,4,35:24,11,30
3,1. FC Union Berlin,FCU,16,9,3,4,27:21,6,30
4,SC Freiburg,SCF,16,9,3,4,25:23,2,30
5,RB Leipzig,RBL,16,8,5,3,31:22,9,29
6,Borussia Dortmund,BVB,16,9,1,6,29:24,5,28
7,VfL Wolfsburg,WOB,16,7,5,4,30:20,10,26
8,Bor. Mönchengladbach,BMG,16,6,4,6,30:27,3,22
9,Bayer Leverkusen,B04,16,6,3,7,28:28,0,21
10,Werder Bremen,SVW,16,6,3,7,26:34,-8,21
11,1. FC Köln,KOE,16,5,5,6,28:30,-2,20
12,1. FSV Mainz 05,M05,16,5,5,6,20:25,-5,20
13,1899 Hoffenheim,TSG,16,5,3,8,23:25,-2,18
14,VfL Bochum,BOC,16,5,1,10,17:37,-20,16
15,FC Augsburg,FCA,16,4,3,9,21:30,-9,15
16,VfB Stuttgart,VFB,16,3,6,7,19:28,-9,15
17,Hertha BSC,BSC,16,3,5,8,20:25,-5,14
18,FC Schalke 04,S04,16,2,3,11,13:35,-22,9
