#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,25,17,2,6,55:31,24,53
2,Bayern München,FCB,25,15,7,3,72:27,45,52
3,1. FC Union Berlin,FCU,25,14,6,5,38:28,10,48
4,SC Freiburg,SCF,25,13,7,5,38:34,4,46
5,RB Leipzig,RBL,25,13,6,6,49:30,19,45
6,Eintracht Frankfurt,SGE,25,11,7,7,46:36,10,40
7,VfL Wolfsburg,WOB,25,10,8,7,44:32,12,38
8,Bayer Leverkusen,B04,25,11,4,10,45:40,5,37
9,1. FSV Mainz 05,M05,25,10,7,8,40:36,4,37
10,Bor. Mönchengladbach,BMG,25,8,7,10,40:44,-4,31
11,Werder Bremen,SVW,25,9,4,12,39:48,-9,31
12,FC Augsburg,FCA,25,8,4,13,32:45,-13,28
13,1. FC Köln,KOE,25,6,9,10,33:44,-11,27
14,VfL Bochum,BOC,25,8,1,16,27:56,-29,25
15,1899 Hoffenheim,TSG,25,6,4,15,33:45,-12,22
16,Hertha BSC,BSC,25,5,6,14,30:48,-18,21
17,FC Schalke 04,S04,25,4,9,12,21:45,-24,21
18,VfB Stuttgart,VFB,25,4,8,13,29:42,-13,20
