#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,3,3,0,0,15:1,14,9
2,Bor. Mönchengladbach,BMG,3,2,1,0,6:3,3,7
3,1. FC Union Berlin,FCU,3,2,1,0,5:2,3,7
4,1. FSV Mainz 05,M05,3,2,1,0,4:2,2,7
5,SC Freiburg,SCF,3,2,0,1,6:3,3,6
6,1899 Hoffenheim,TSG,3,2,0,1,7:5,2,6
7,Borussia Dortmund,BVB,3,2,0,1,6:4,2,6
8,1. FC Köln,KOE,3,1,2,0,6:4,2,5
9,Werder Bremen,SVW,3,1,2,0,7:6,1,5
10,FC Augsburg,FCA,3,1,0,2,3:7,-4,3
11,RB Leipzig,RBL,3,0,2,1,4:5,-1,2
12,VfB Stuttgart,VFB,3,0,2,1,3:4,-1,2
13,FC Schalke 04,S04,3,0,2,1,3:5,-2,2
14,VfL Wolfsburg,WOB,3,0,2,1,2:4,-2,2
15,Eintracht Frankfurt,SGE,3,0,2,1,3:8,-5,2
16,Hertha BSC,BSC,3,0,1,2,2:5,-3,1
17,Bayer Leverkusen,B04,3,0,0,3,1:6,-5,0
18,VfL Bochum,BOC,3,0,0,3,3:12,-9,0
