#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,22,13,7,2,64:21,43,46
2,Borussia Dortmund,BVB,22,15,1,6,45:27,18,46
3,1. FC Union Berlin,FCU,22,13,4,5,35:27,8,43
4,RB Leipzig,RBL,22,12,6,4,45:27,18,42
5,SC Freiburg,SCF,22,12,5,5,35:32,3,41
6,Eintracht Frankfurt,SGE,22,11,5,6,43:31,12,38
7,VfL Wolfsburg,WOB,22,9,6,7,40:29,11,33
8,1. FSV Mainz 05,M05,22,9,5,8,37:34,3,32
9,Werder Bremen,SVW,22,9,3,10,34:41,-7,30
10,Bor. Mönchengladbach,BMG,22,8,5,9,38:39,-1,29
11,Bayer Leverkusen,B04,22,8,4,10,36:36,0,28
12,1. FC Köln,KOE,22,6,8,8,32:36,-4,26
13,FC Augsburg,FCA,22,7,3,12,26:38,-12,24
14,Hertha BSC,BSC,22,5,5,12,27:40,-13,20
15,VfB Stuttgart,VFB,22,4,7,11,27:38,-11,19
16,1899 Hoffenheim,TSG,22,5,4,13,29:41,-12,19
17,VfL Bochum,BOC,22,6,1,15,24:54,-30,19
18,FC Schalke 04,S04,22,3,7,12,16:42,-26,16
