#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,30,21,7,2,73:17,56,70
2,RB Leipzig,RBL,30,19,5,6,56:31,25,62
3,Borussia Dortmund,BVB,30,16,8,6,65:35,30,56
4,1899 Hoffenheim,TSG,30,14,13,3,57:32,25,55
5,Hertha BSC,BSC,30,14,4,12,38:35,3,46
6,SC Freiburg,SCF,30,13,5,12,38:52,-14,44
7,Werder Bremen,SVW,30,12,6,12,50:51,-1,42
8,1. FC Köln,KOE,30,10,11,9,43:37,6,41
9,Eintracht Frankfurt,SGE,30,11,8,11,32:34,-2,41
10,Bor. Mönchengladbach,BMG,30,11,6,13,39:44,-5,39
11,FC Schalke 04,S04,30,10,8,12,39:35,4,38
12,Bayer Leverkusen,B04,30,10,6,14,43:46,-3,36
13,1. FSV Mainz 05,M05,30,9,6,15,39:49,-10,33
14,VfL Wolfsburg,WOB,30,9,6,15,30:43,-13,33
15,Hamburger SV,HSV,30,9,6,15,30:55,-25,33
16,FC Augsburg,FCA,30,8,8,14,29:49,-20,32
17,FC Ingolstadt 04,FCI,30,8,4,18,33:54,-21,28
18,SV Darmstadt 98,D98,30,6,3,21,23:58,-35,21
