#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,6,2,0,20:4,16,20
2,RB Leipzig,RBL,8,5,3,0,15:6,9,18
3,Hertha BSC,BSC,8,5,2,1,14:9,5,17
4,1899 Hoffenheim,TSG,8,4,4,0,16:10,6,16
5,1. FC Köln,KOE,8,4,3,1,13:6,7,15
6,Borussia Dortmund,BVB,8,4,2,2,20:10,10,14
7,Eintracht Frankfurt,SGE,8,4,2,2,13:8,5,14
8,SC Freiburg,SCF,8,4,0,4,10:12,-2,12
9,1. FSV Mainz 05,M05,8,3,2,3,14:15,-1,11
10,Bor. Mönchengladbach,BMG,8,3,2,3,10:12,-2,11
11,Bayer Leverkusen,B04,8,3,1,4,11:12,-1,10
12,FC Augsburg,FCA,8,2,2,4,7:11,-4,8
13,SV Darmstadt 98,D98,8,2,2,4,8:15,-7,8
14,FC Schalke 04,S04,8,2,1,5,10:11,-1,7
15,Werder Bremen,SVW,8,2,1,5,10:21,-11,7
16,VfL Wolfsburg,WOB,8,1,3,4,5:11,-6,6
17,FC Ingolstadt 04,FCI,8,0,2,6,7:17,-10,2
18,Hamburger SV,HSV,8,0,2,6,2:15,-13,2
