#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,20,5,2,67:14,53,65
2,RB Leipzig,RBL,27,17,4,6,50:30,20,55
3,1899 Hoffenheim,TSG,27,13,12,2,50:26,24,51
4,Borussia Dortmund,BVB,27,14,8,5,58:28,30,50
5,1. FC Köln,KOE,27,10,10,7,39:31,8,40
6,Hertha BSC,BSC,27,12,4,11,35:34,1,40
7,SC Freiburg,SCF,27,11,5,11,35:47,-12,38
8,Eintracht Frankfurt,SGE,27,10,7,10,26:28,-2,37
9,Bor. Mönchengladbach,BMG,27,10,6,11,31:34,-3,36
10,Bayer Leverkusen,B04,27,10,5,12,42:43,-1,35
11,Werder Bremen,SVW,27,10,5,12,42:46,-4,35
12,FC Schalke 04,S04,27,9,7,11,33:31,2,34
13,VfL Wolfsburg,WOB,27,8,6,13,26:38,-12,30
14,Hamburger SV,HSV,27,8,6,13,26:50,-24,30
15,1. FSV Mainz 05,M05,27,8,5,14,36:46,-10,29
16,FC Augsburg,FCA,27,7,8,12,26:43,-17,29
17,FC Ingolstadt 04,FCI,27,7,4,16,28:45,-17,25
18,SV Darmstadt 98,D98,27,4,3,20,17:53,-36,15
