#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,10,7,3,0,24:6,18,24
2,RB Leipzig,RBL,10,7,3,0,20:7,13,24
3,1899 Hoffenheim,TSG,10,5,5,0,18:11,7,20
4,Hertha BSC,BSC,10,6,2,2,17:10,7,20
5,Borussia Dortmund,BVB,10,5,3,2,25:12,13,18
6,1. FC Köln,KOE,10,5,3,2,16:7,9,18
7,Eintracht Frankfurt,SGE,10,5,3,2,14:8,6,18
8,Bayer Leverkusen,B04,10,5,1,4,16:15,1,16
9,SC Freiburg,SCF,10,5,0,5,13:16,-3,15
10,1. FSV Mainz 05,M05,10,4,2,4,17:18,-1,14
11,Bor. Mönchengladbach,BMG,10,3,3,4,10:15,-5,12
12,FC Schalke 04,S04,10,3,2,5,13:12,1,11
13,FC Augsburg,FCA,10,3,2,5,10:14,-4,11
14,VfL Wolfsburg,WOB,10,2,3,5,9:13,-4,9
15,SV Darmstadt 98,D98,10,2,2,6,10:20,-10,8
16,Werder Bremen,SVW,10,2,1,7,12:27,-15,7
17,FC Ingolstadt 04,FCI,10,0,2,8,7:21,-14,2
18,Hamburger SV,HSV,10,0,2,8,4:23,-19,2
