#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,18,14,3,1,42:11,31,45
2,RB Leipzig,RBL,18,13,3,2,36:16,20,42
3,Eintracht Frankfurt,SGE,18,9,5,4,23:15,8,32
4,Borussia Dortmund,BVB,18,8,7,3,38:21,17,31
5,1899 Hoffenheim,TSG,18,7,10,1,31:19,12,31
6,Hertha BSC,BSC,18,9,3,6,26:21,5,30
7,1. FC Köln,KOE,18,7,8,3,27:16,11,29
8,SC Freiburg,SCF,18,8,2,8,24:30,-6,26
9,Bayer Leverkusen,B04,18,7,3,8,28:28,0,24
10,1. FSV Mainz 05,M05,18,6,4,8,27:31,-4,22
11,FC Schalke 04,S04,18,6,3,9,21:20,1,21
12,FC Augsburg,FCA,18,5,6,7,15:20,-5,21
13,Bor. Mönchengladbach,BMG,18,5,5,8,18:27,-9,20
14,VfL Wolfsburg,WOB,18,5,4,9,17:26,-9,19
15,Werder Bremen,SVW,18,4,4,10,22:38,-16,16
16,FC Ingolstadt 04,FCI,18,4,3,11,17:29,-12,15
17,Hamburger SV,HSV,18,3,4,11,15:35,-20,13
18,SV Darmstadt 98,D98,18,2,3,13,12:36,-24,9
